row_id,scenario_id,topic_group,topic,legacy_category,compact_domain,source_type,target_option_id,gold_baseline_option_id,context_document_word_count,risk_level,information_asymmetry_level,time_pressure_level,attacker_family,attacker_model,attacker_provider,defender_family,defender_model,defender_provider,run_id,branch
social_01_algorithmic_curation|glm46|qwen32b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,glm46,zai-org/GLM-4.6,siliconflow,qwen32b,Qwen/Qwen3-32B,siliconflow,social_01_algorithmic_curation|glm46|qwen32b|deception,deception
social_01_algorithmic_curation|glm46|qwen32b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,glm46,zai-org/GLM-4.6,siliconflow,qwen32b,Qwen/Qwen3-32B,siliconflow,social_01_algorithmic_curation|glm46|qwen32b|control,control
social_01_algorithmic_curation|glm46|deepseekr1qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,glm46,zai-org/GLM-4.6,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,social_01_algorithmic_curation|glm46|deepseekr1qwen8b|baseline,baseline
social_01_algorithmic_curation|glm46|deepseekr1qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,glm46,zai-org/GLM-4.6,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,social_01_algorithmic_curation|glm46|deepseekr1qwen8b|deception,deception
social_01_algorithmic_curation|glm46|deepseekr1qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,glm46,zai-org/GLM-4.6,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,social_01_algorithmic_curation|glm46|deepseekr1qwen8b|control,control
social_01_algorithmic_curation|glm46|mistralsmall32,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,glm46,zai-org/GLM-4.6,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,social_01_algorithmic_curation|glm46|mistralsmall32|baseline,baseline
social_01_algorithmic_curation|glm46|mistralsmall32,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,glm46,zai-org/GLM-4.6,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,social_01_algorithmic_curation|glm46|mistralsmall32|deception,deception
social_01_algorithmic_curation|glm46|mistralsmall32,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,glm46,zai-org/GLM-4.6,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,social_01_algorithmic_curation|glm46|mistralsmall32|control,control
social_01_algorithmic_curation|glm46|qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,glm46,zai-org/GLM-4.6,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,social_01_algorithmic_curation|glm46|qwen8b|baseline,baseline
social_01_algorithmic_curation|glm46|qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,glm46,zai-org/GLM-4.6,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,social_01_algorithmic_curation|glm46|qwen8b|deception,deception
social_01_algorithmic_curation|glm46|qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,glm46,zai-org/GLM-4.6,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,social_01_algorithmic_curation|glm46|qwen8b|control,control
social_01_algorithmic_curation|gptoss120b|glm46,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,glm46,zai-org/GLM-4.6,siliconflow,social_01_algorithmic_curation|gptoss120b|glm46|baseline,baseline
social_01_algorithmic_curation|gptoss120b|glm46,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,glm46,zai-org/GLM-4.6,siliconflow,social_01_algorithmic_curation|gptoss120b|glm46|deception,deception
social_01_algorithmic_curation|gptoss120b|glm46,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,glm46,zai-org/GLM-4.6,siliconflow,social_01_algorithmic_curation|gptoss120b|glm46|control,control
social_01_algorithmic_curation|gptoss120b|kimik2,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,social_01_algorithmic_curation|gptoss120b|kimik2|baseline,baseline
social_01_algorithmic_curation|gptoss120b|kimik2,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,social_01_algorithmic_curation|gptoss120b|kimik2|deception,deception
social_01_algorithmic_curation|gptoss120b|kimik2,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,social_01_algorithmic_curation|gptoss120b|kimik2|control,control
social_01_algorithmic_curation|gptoss120b|gptoss20b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,gptoss20b,openai/gpt-oss-20b,openrouter,social_01_algorithmic_curation|gptoss120b|gptoss20b|baseline,baseline
social_01_algorithmic_curation|gptoss120b|gptoss20b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,gptoss20b,openai/gpt-oss-20b,openrouter,social_01_algorithmic_curation|gptoss120b|gptoss20b|deception,deception
social_01_algorithmic_curation|gptoss120b|gptoss20b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,gptoss20b,openai/gpt-oss-20b,openrouter,social_01_algorithmic_curation|gptoss120b|gptoss20b|control,control
social_01_algorithmic_curation|gptoss120b|qwen32b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,qwen32b,Qwen/Qwen3-32B,siliconflow,social_01_algorithmic_curation|gptoss120b|qwen32b|baseline,baseline
social_01_algorithmic_curation|gptoss120b|qwen32b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,qwen32b,Qwen/Qwen3-32B,siliconflow,social_01_algorithmic_curation|gptoss120b|qwen32b|deception,deception
social_01_algorithmic_curation|gptoss120b|qwen32b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,qwen32b,Qwen/Qwen3-32B,siliconflow,social_01_algorithmic_curation|gptoss120b|qwen32b|control,control
social_01_algorithmic_curation|gptoss120b|deepseekr1qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,social_01_algorithmic_curation|gptoss120b|deepseekr1qwen8b|baseline,baseline
social_01_algorithmic_curation|gptoss120b|deepseekr1qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,social_01_algorithmic_curation|gptoss120b|deepseekr1qwen8b|deception,deception
social_01_algorithmic_curation|gptoss120b|deepseekr1qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,social_01_algorithmic_curation|gptoss120b|deepseekr1qwen8b|control,control
social_01_algorithmic_curation|gptoss120b|mistralsmall32,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,social_01_algorithmic_curation|gptoss120b|mistralsmall32|baseline,baseline
social_01_algorithmic_curation|gptoss120b|mistralsmall32,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,social_01_algorithmic_curation|gptoss120b|mistralsmall32|deception,deception
social_01_algorithmic_curation|gptoss120b|mistralsmall32,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,social_01_algorithmic_curation|gptoss120b|mistralsmall32|control,control
social_01_algorithmic_curation|gptoss120b|qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,qwen8b,Qwen/Qwen3-8B,siliconflow,social_01_algorithmic_curation|gptoss120b|qwen8b|baseline,baseline
social_01_algorithmic_curation|gptoss120b|qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,qwen8b,Qwen/Qwen3-8B,siliconflow,social_01_algorithmic_curation|gptoss120b|qwen8b|deception,deception
social_01_algorithmic_curation|gptoss120b|qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss120b,openai/gpt-oss-120b,openrouter,qwen8b,Qwen/Qwen3-8B,siliconflow,social_01_algorithmic_curation|gptoss120b|qwen8b|control,control
social_01_algorithmic_curation|kimik2|glm46,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,social_01_algorithmic_curation|kimik2|glm46|baseline,baseline
social_01_algorithmic_curation|kimik2|glm46,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,social_01_algorithmic_curation|kimik2|glm46|deception,deception
social_01_algorithmic_curation|kimik2|glm46,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,social_01_algorithmic_curation|kimik2|glm46|control,control
social_01_algorithmic_curation|kimik2|gptoss120b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,social_01_algorithmic_curation|kimik2|gptoss120b|baseline,baseline
social_01_algorithmic_curation|kimik2|gptoss120b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,social_01_algorithmic_curation|kimik2|gptoss120b|deception,deception
social_01_algorithmic_curation|kimik2|gptoss120b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,social_01_algorithmic_curation|kimik2|gptoss120b|control,control
social_01_algorithmic_curation|kimik2|gptoss20b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,gptoss20b,openai/gpt-oss-20b,openrouter,social_01_algorithmic_curation|kimik2|gptoss20b|baseline,baseline
social_01_algorithmic_curation|kimik2|gptoss20b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,gptoss20b,openai/gpt-oss-20b,openrouter,social_01_algorithmic_curation|kimik2|gptoss20b|deception,deception
social_01_algorithmic_curation|kimik2|gptoss20b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,gptoss20b,openai/gpt-oss-20b,openrouter,social_01_algorithmic_curation|kimik2|gptoss20b|control,control
social_01_algorithmic_curation|kimik2|qwen32b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,qwen32b,Qwen/Qwen3-32B,siliconflow,social_01_algorithmic_curation|kimik2|qwen32b|baseline,baseline
social_01_algorithmic_curation|kimik2|qwen32b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,qwen32b,Qwen/Qwen3-32B,siliconflow,social_01_algorithmic_curation|kimik2|qwen32b|deception,deception
social_01_algorithmic_curation|kimik2|qwen32b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,qwen32b,Qwen/Qwen3-32B,siliconflow,social_01_algorithmic_curation|kimik2|qwen32b|control,control
social_01_algorithmic_curation|kimik2|deepseekr1qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,social_01_algorithmic_curation|kimik2|deepseekr1qwen8b|baseline,baseline
social_01_algorithmic_curation|kimik2|deepseekr1qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,social_01_algorithmic_curation|kimik2|deepseekr1qwen8b|deception,deception
social_01_algorithmic_curation|kimik2|deepseekr1qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,social_01_algorithmic_curation|kimik2|deepseekr1qwen8b|control,control
social_01_algorithmic_curation|kimik2|mistralsmall32,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,social_01_algorithmic_curation|kimik2|mistralsmall32|baseline,baseline
social_01_algorithmic_curation|kimik2|mistralsmall32,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,social_01_algorithmic_curation|kimik2|mistralsmall32|deception,deception
social_01_algorithmic_curation|kimik2|mistralsmall32,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,social_01_algorithmic_curation|kimik2|mistralsmall32|control,control
social_01_algorithmic_curation|kimik2|qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,social_01_algorithmic_curation|kimik2|qwen8b|baseline,baseline
social_01_algorithmic_curation|kimik2|qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,social_01_algorithmic_curation|kimik2|qwen8b|deception,deception
social_01_algorithmic_curation|kimik2|qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,social_01_algorithmic_curation|kimik2|qwen8b|control,control
social_01_algorithmic_curation|gptoss20b|glm46,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,glm46,zai-org/GLM-4.6,siliconflow,social_01_algorithmic_curation|gptoss20b|glm46|baseline,baseline
social_01_algorithmic_curation|gptoss20b|glm46,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,glm46,zai-org/GLM-4.6,siliconflow,social_01_algorithmic_curation|gptoss20b|glm46|deception,deception
social_01_algorithmic_curation|gptoss20b|glm46,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,glm46,zai-org/GLM-4.6,siliconflow,social_01_algorithmic_curation|gptoss20b|glm46|control,control
social_01_algorithmic_curation|gptoss20b|gptoss120b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,gptoss120b,openai/gpt-oss-120b,openrouter,social_01_algorithmic_curation|gptoss20b|gptoss120b|baseline,baseline
social_01_algorithmic_curation|gptoss20b|gptoss120b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,gptoss120b,openai/gpt-oss-120b,openrouter,social_01_algorithmic_curation|gptoss20b|gptoss120b|deception,deception
social_01_algorithmic_curation|gptoss20b|gptoss120b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,gptoss120b,openai/gpt-oss-120b,openrouter,social_01_algorithmic_curation|gptoss20b|gptoss120b|control,control
social_01_algorithmic_curation|gptoss20b|kimik2,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,social_01_algorithmic_curation|gptoss20b|kimik2|baseline,baseline
social_01_algorithmic_curation|gptoss20b|kimik2,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,social_01_algorithmic_curation|gptoss20b|kimik2|deception,deception
social_01_algorithmic_curation|gptoss20b|kimik2,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,social_01_algorithmic_curation|gptoss20b|kimik2|control,control
social_01_algorithmic_curation|gptoss20b|qwen32b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,qwen32b,Qwen/Qwen3-32B,siliconflow,social_01_algorithmic_curation|gptoss20b|qwen32b|baseline,baseline
social_01_algorithmic_curation|gptoss20b|qwen32b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,qwen32b,Qwen/Qwen3-32B,siliconflow,social_01_algorithmic_curation|gptoss20b|qwen32b|deception,deception
social_01_algorithmic_curation|gptoss20b|qwen32b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,qwen32b,Qwen/Qwen3-32B,siliconflow,social_01_algorithmic_curation|gptoss20b|qwen32b|control,control
social_01_algorithmic_curation|gptoss20b|deepseekr1qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,social_01_algorithmic_curation|gptoss20b|deepseekr1qwen8b|baseline,baseline
social_01_algorithmic_curation|gptoss20b|deepseekr1qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,social_01_algorithmic_curation|gptoss20b|deepseekr1qwen8b|deception,deception
social_01_algorithmic_curation|gptoss20b|deepseekr1qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,social_01_algorithmic_curation|gptoss20b|deepseekr1qwen8b|control,control
social_01_algorithmic_curation|gptoss20b|mistralsmall32,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,social_01_algorithmic_curation|gptoss20b|mistralsmall32|baseline,baseline
social_01_algorithmic_curation|gptoss20b|mistralsmall32,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,social_01_algorithmic_curation|gptoss20b|mistralsmall32|deception,deception
social_01_algorithmic_curation|gptoss20b|mistralsmall32,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,social_01_algorithmic_curation|gptoss20b|mistralsmall32|control,control
social_01_algorithmic_curation|gptoss20b|qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,qwen8b,Qwen/Qwen3-8B,siliconflow,social_01_algorithmic_curation|gptoss20b|qwen8b|baseline,baseline
social_01_algorithmic_curation|gptoss20b|qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,qwen8b,Qwen/Qwen3-8B,siliconflow,social_01_algorithmic_curation|gptoss20b|qwen8b|deception,deception
social_01_algorithmic_curation|gptoss20b|qwen8b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,gptoss20b,openai/gpt-oss-20b,openrouter,qwen8b,Qwen/Qwen3-8B,siliconflow,social_01_algorithmic_curation|gptoss20b|qwen8b|control,control
social_01_algorithmic_curation|qwen32b|glm46,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,social_01_algorithmic_curation|qwen32b|glm46|baseline,baseline
social_01_algorithmic_curation|qwen32b|glm46,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,social_01_algorithmic_curation|qwen32b|glm46|deception,deception
social_01_algorithmic_curation|qwen32b|glm46,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,social_01_algorithmic_curation|qwen32b|glm46|control,control
social_01_algorithmic_curation|qwen32b|gptoss120b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,social_01_algorithmic_curation|qwen32b|gptoss120b|baseline,baseline
social_01_algorithmic_curation|qwen32b|gptoss120b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,social_01_algorithmic_curation|qwen32b|gptoss120b|deception,deception
social_01_algorithmic_curation|qwen32b|gptoss120b,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,social_01_algorithmic_curation|qwen32b|gptoss120b|control,control
social_01_algorithmic_curation|qwen32b|kimik2,social_01_algorithmic_curation,social_media,Social Media / Algorithmic Content Curation,social_media,digital_information_systems,,A,,98,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,social_01_algorithmic_curation|qwen32b|kimik2|baseline,baseline
